date,close,cash,shares,market_value,total_value,unrealized_pnl
2025-12-01 07:00:00,64.9,1908.294000029564,1603800,104086620.00000001,104088528.29400004,9783180.000000013
2025-12-02 07:00:00,65.0,1908.294000029564,1603800,104247000.0,104248908.29400003,9943560.000000004
2025-12-03 07:00:00,64.6,1908.294000029564,1603800,103605479.99999999,103607388.29400001,9302039.999999996
2025-12-04 07:00:00,63.4,1908.294000029564,1603800,101680920.0,101682828.29400003,7377480.000000002
2025-12-05 07:00:00,63.4,1908.294000029564,1603800,101680920.0,101682828.29400003,7377480.000000002
2025-12-08 07:00:00,63.5,1908.294000029564,1603800,101841300.0,101843208.29400003,7537860.000000005
2025-12-09 07:00:00,62.5,1908.294000029564,1603800,100237500.0,100239408.29400003,5934060.000000005
2025-12-10 07:00:00,63.1,1908.294000029564,1603800,101199780.0,101201688.29400003,6896340.0000000065
2025-12-11 07:00:00,61.5,1908.294000029564,1603800,98633700.0,98635608.29400003,4330260.000000005
2025-12-12 07:00:00,60.2,98758459.37400004,0,0.0,98758459.37400004,0.0
2025-12-15 07:00:00,62.0,98758459.37400004,0,0.0,98758459.37400004,0.0
2025-12-16 07:00:00,64.2,98758459.37400004,0,0.0,98758459.37400004,0.0
2025-12-17 07:00:00,62.9,3493.064000055194,1539100,96809390.0,96812883.06400006,-1846919.9999999935
2025-12-18 07:00:00,63.9,3493.064000055194,1539100,98348490.0,98351983.06400006,-307819.9999999934
2025-12-19 07:00:00,64.0,3493.064000055194,1539100,98502400.0,98505893.06400006,-153909.99999999124
2025-12-22 07:00:00,63.2,3493.064000055194,1539100,97271120.0,97274613.06400006,-1385189.999999987
2025-12-23 07:00:00,62.6,3493.064000055194,1539100,96347660.0,96351153.06400006,-2308649.9999999893
2025-12-24 07:00:00,61.5,3493.064000055194,1539100,94654650.0,94658143.06400006,-4001659.999999991
2025-12-25 07:00:00,61.3,94622435.94400005,0,0.0,94622435.94400005,0.0
2025-12-26 07:00:00,61.5,94622435.94400005,0,0.0,94622435.94400005,0.0
2025-12-29 07:00:00,62.1,94622435.94400005,0,0.0,94622435.94400005,0.0
2025-12-30 07:00:00,61.8,94622435.94400005,0,0.0,94622435.94400005,0.0
2025-12-31 07:00:00,61.2,94622435.94400005,0,0.0,94622435.94400005,0.0
