date,ticker,open,high,low,close,volume,src,highest,lowest,middle,atr,atr_prev,epsilon,upper_band,lower_band,trend_state,signal
2025-07-31 07:00:00,HPG,24.99,25.14,24.31,24.5,85332500,24.5,25.98,22.83,24.405,0.7840000000000004,0.7259999999999998,0.3629999999999999,24.768,24.042,B,HOLD
2025-08-01 07:00:00,HPG,24.4,24.85,24.36,24.7,50798600,24.7,25.98,23.18,24.58,0.8040000000000014,0.7840000000000004,0.3920000000000002,24.971999999999998,24.188,B,HOLD
2025-08-04 07:00:00,HPG,24.65,24.99,24.5,24.85,37058100,24.85,25.98,24.26,25.12,0.7340000000000011,0.8040000000000014,0.4020000000000007,25.522000000000002,24.718,B,HOLD
2025-08-05 07:00:00,HPG,24.99,26.56,24.99,25.93,215999100,25.93,25.98,24.31,25.145,0.8320000000000001,0.7340000000000011,0.36700000000000055,25.512,24.778,B,HOLD
2025-08-06 07:00:00,HPG,26.27,27.2,26.17,26.61,96174200,26.61,26.61,24.5,25.555,0.9579999999999999,0.8320000000000001,0.41600000000000004,25.971,25.139,B,HOLD
2025-08-07 07:00:00,HPG,26.86,28.04,26.52,27.99,139119300,27.99,27.99,24.5,26.244999999999997,1.0959999999999994,0.9579999999999999,0.4789999999999999,26.723999999999997,25.766,B,HOLD
2025-08-08 07:00:00,HPG,28.09,28.14,27.1,27.5,121062500,27.5,27.99,24.5,26.244999999999997,1.2059999999999989,1.0959999999999994,0.5479999999999997,26.792999999999996,25.697,B,HOLD
2025-08-11 07:00:00,HPG,27.64,27.94,27.3,27.64,67223000,27.64,27.99,24.5,26.244999999999997,1.2359999999999993,1.2059999999999989,0.6029999999999994,26.847999999999995,25.642,B,HOLD
2025-08-12 07:00:00,HPG,27.84,28.58,27.64,27.99,84195900,27.99,27.99,24.5,26.244999999999997,1.0819999999999994,1.2359999999999993,0.6179999999999997,26.862999999999996,25.627,B,HOLD
2025-08-13 07:00:00,HPG,28.04,28.09,27.35,27.6,79765000,27.6,27.99,24.5,26.244999999999997,0.9759999999999991,1.0819999999999994,0.5409999999999997,26.785999999999998,25.703999999999997,B,HOLD
2025-08-14 07:00:00,HPG,27.69,27.94,27.5,27.69,76049900,27.69,27.99,24.5,26.244999999999997,0.7599999999999995,0.9759999999999991,0.48799999999999955,26.732999999999997,25.756999999999998,B,HOLD
2025-08-15 07:00:00,HPG,27.94,28.28,27.35,27.5,107927600,27.5,27.99,24.5,26.244999999999997,0.7379999999999995,0.7599999999999995,0.3799999999999997,26.624999999999996,25.865,B,HOLD
2025-08-18 07:00:00,HPG,27.79,28.28,27.69,27.89,69044400,27.89,27.99,24.5,26.244999999999997,0.7659999999999997,0.7379999999999995,0.3689999999999998,26.613999999999997,25.875999999999998,B,HOLD
2025-08-19 07:00:00,HPG,28.09,28.18,27.6,27.64,63021900,27.64,27.99,24.5,26.244999999999997,0.6939999999999997,0.7659999999999997,0.38299999999999984,26.627999999999997,25.862,B,HOLD
2025-08-20 07:00:00,HPG,27.69,27.74,26.56,26.91,101007400,26.91,27.99,24.5,26.244999999999997,0.782,0.6939999999999997,0.34699999999999986,26.592,25.897999999999996,B,HOLD
2025-08-21 07:00:00,HPG,26.96,27.3,26.81,26.91,69981700,26.91,27.99,24.5,26.244999999999997,0.7920000000000001,0.782,0.391,26.635999999999996,25.854,B,HOLD
2025-08-22 07:00:00,HPG,26.47,26.61,25.53,25.53,132314200,25.53,27.99,24.5,26.244999999999997,0.882,0.7920000000000001,0.3960000000000001,26.641,25.848999999999997,S,SELL
2025-08-25 07:00:00,HPG,26.02,26.27,25.39,25.48,68320100,25.48,27.99,24.5,26.244999999999997,0.9019999999999996,0.882,0.441,26.685999999999996,25.804,S,HOLD
2025-08-26 07:00:00,HPG,25.63,26.71,25.63,26.71,51986200,26.71,27.99,24.5,26.244999999999997,1.032,0.9019999999999996,0.4509999999999998,26.695999999999998,25.793999999999997,B,BUY
2025-08-27 07:00:00,HPG,26.76,26.76,26.27,26.27,85992500,26.27,27.99,24.5,26.244999999999997,0.8940000000000005,1.032,0.516,26.760999999999996,25.729,B,HOLD
2025-08-28 07:00:00,HPG,26.47,27.01,26.37,26.61,63166300,26.61,27.99,24.7,26.345,0.9440000000000005,0.8940000000000005,0.44700000000000023,26.791999999999998,25.898,B,HOLD
2025-08-29 07:00:00,HPG,26.71,27.35,26.56,27.01,81735200,27.01,27.99,24.85,26.42,0.8260000000000012,0.9440000000000005,0.47200000000000025,26.892000000000003,25.948,B,HOLD
2025-09-03 07:00:00,HPG,26.91,28.48,26.76,27.64,119138500,27.64,27.99,25.48,26.735,0.9940000000000012,0.8260000000000012,0.4130000000000006,27.148,26.322,B,HOLD
2025-09-04 07:00:00,HPG,27.94,29.36,27.84,29.31,141435100,29.31,29.31,25.48,27.395,1.092000000000001,0.9940000000000012,0.4970000000000006,27.892,26.898,B,HOLD
2025-09-05 07:00:00,HPG,29.46,29.56,28.28,28.28,95256400,28.28,29.31,25.48,27.395,1.25,1.092000000000001,0.5460000000000005,27.941,26.849,B,HOLD
2025-09-08 07:00:00,HPG,28.18,29.22,28.14,28.38,141768400,28.38,29.31,25.48,27.395,1.3179999999999992,1.25,0.625,28.02,26.77,B,HOLD
2025-09-09 07:00:00,HPG,28.68,28.72,27.69,28.33,73861200,28.33,29.31,25.48,27.395,1.3659999999999983,1.3179999999999992,0.6589999999999996,28.054,26.736,B,HOLD
2025-09-10 07:00:00,HPG,28.33,28.68,27.89,28.33,52455800,28.33,29.31,25.48,27.395,1.1799999999999984,1.3659999999999983,0.6829999999999992,28.078,26.712,B,HOLD
2025-09-11 07:00:00,HPG,28.18,28.68,27.5,28.63,71781900,28.63,29.31,25.48,27.395,1.0719999999999985,1.1799999999999984,0.5899999999999992,27.985,26.805,B,HOLD
2025-09-12 07:00:00,HPG,28.68,29.56,28.63,29.46,104621000,29.46,29.46,25.48,27.47,1.001999999999999,1.0719999999999985,0.5359999999999993,28.005999999999997,26.934,B,HOLD
2025-09-15 07:00:00,HPG,29.71,30.3,29.56,29.8,88920500,29.8,29.8,25.48,27.64,0.9539999999999992,1.001999999999999,0.5009999999999994,28.141,27.139000000000003,B,HOLD
2025-09-16 07:00:00,HPG,30.0,30.0,29.22,29.41,66855600,29.41,29.8,25.48,27.64,0.9039999999999999,0.9539999999999992,0.4769999999999996,28.117,27.163,B,HOLD
2025-09-17 07:00:00,HPG,29.36,29.71,28.68,28.68,124424600,28.68,29.8,25.48,27.64,0.9520000000000003,0.9039999999999999,0.45199999999999996,28.092,27.188000000000002,B,HOLD
